CustomerID,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,TotalItems,Country,Tenure,R_Score,F_Score,M_Score,Segment
14704.0,7,9,1546.91,3.7274939759036148,2010-12-04 00:00:00,2011-12-03 00:00:00,1082,United Kingdom,364,5,5,4,Champions
14705.0,199,1,179.0,179.0,2011-05-25 12:39:00,2011-05-25 12:39:00,100,United Kingdom,0,1,1,1,Lost
14708.0,3,3,1126.37,40.2275,2010-12-06 12:23:00,2011-12-07 08:21:00,621,United Kingdom,365,5,3,4,Loyal Customers
14709.0,15,13,4921.04,25.10734693877551,2010-12-16 13:43:00,2011-11-24 15:41:00,2484,United Kingdom,343,4,5,5,Champions
14710.0,14,4,606.13,4.360647482014389,2010-12-11 00:00:00,2011-11-26 00:00:00,378,United Kingdom,350,4,4,3,Loyal Customers
14711.0,10,11,2868.8,8.035854341736695,2010-12-04 00:00:00,2011-11-29 14:58:00,978,United Kingdom,360,5,5,5,Champions
14712.0,29,3,917.07,36.6828,2010-12-25 00:00:00,2011-11-10 12:59:00,315,United Kingdom,320,3,3,3,Promising
14713.0,9,11,2666.36,7.865368731563422,2010-12-09 18:58:00,2011-11-30 16:26:00,1615,United Kingdom,355,5,5,5,Champions
14714.0,24,1,160.19,16.019,2011-11-15 13:07:00,2011-11-15 13:07:00,229,United Kingdom,0,4,1,1,Potential Loyalists
14715.0,25,4,867.38,12.21661971830986,2011-01-12 13:27:00,2011-11-15 12:10:00,521,United Kingdom,306,4,4,3,Loyal Customers
14716.0,43,2,329.68,5.9941818181818185,2011-07-14 12:42:00,2011-10-27 17:29:00,604,United Kingdom,105,3,3,2,New Customers
14719.0,2,5,1602.13,6.7600421940928275,2011-04-04 14:17:00,2011-12-08 12:43:00,1032,United Kingdom,247,5,4,4,Champions
14720.0,6,3,663.81,17.94081081081081,2011-04-23 00:00:00,2011-12-04 12:02:00,219,United Kingdom,225,5,3,3,Loyal Customers
14722.0,147,1,187.92000000000002,6.48,2011-07-15 14:58:00,2011-07-15 14:58:00,120,United Kingdom,0,2,1,1,New Customers
14723.0,10,6,1158.3,4.1665467625899275,2010-12-03 14:18:00,2011-11-29 15:23:00,695,United Kingdom,361,5,5,4,Champions
14725.0,25,1,718.08,13.80923076923077,2011-11-15 12:42:00,2011-11-15 12:42:00,593,United Kingdom,0,4,1,3,Potential Loyalists
14727.0,274,1,268.58,26.857999999999997,2011-03-10 14:45:00,2011-03-10 14:45:00,62,United Kingdom,0,1,1,2,Lost
14729.0,374,1,313.49,4.415352112676056,2010-12-01 12:43:00,2010-12-01 12:43:00,197,United Kingdom,0,1,1,2,Lost
14730.0,1,8,2005.06,4.0021157684630735,2011-03-08 12:49:00,2011-12-08 14:39:00,1132,United Kingdom,275,5,5,4,Champions
14731.0,47,3,380.02,8.444888888888888,2011-05-11 13:06:00,2011-10-23 15:54:00,256,United Kingdom,165,3,3,2,New Customers
14732.0,8,8,2702.4900000000002,18.384285714285717,2011-01-04 14:40:00,2011-12-01 14:34:00,1405,United Kingdom,330,5,5,5,Champions
14733.0,16,12,9585.91,47.455,2010-12-07 11:30:00,2011-11-23 15:39:00,3764,United Kingdom,351,4,5,5,Champions
14735.0,4,32,6065.69,31.26644329896907,2010-12-16 16:05:00,2011-12-06 12:09:00,2264,United Kingdom,354,5,5,5,Champions
14737.0,4,3,1164.55,68.50294117647059,2010-12-21 13:49:00,2011-12-06 10:16:00,345,United Kingdom,349,5,3,4,Loyal Customers
14738.0,43,7,1314.45,24.34166666666667,2011-01-27 14:10:00,2011-10-28 08:56:00,601,United Kingdom,273,3,5,4,Promising
14739.0,4,7,3902.28,65.038,2010-12-07 14:58:00,2011-12-05 16:54:00,3820,United Kingdom,363,5,5,5,Champions
14740.0,197,3,1448.21,16.272022471910113,2011-03-01 08:35:00,2011-05-26 18:17:00,735,United Kingdom,86,1,3,4,Lost
14741.0,12,6,1400.34,23.73457627118644,2010-12-02 08:43:00,2011-11-28 08:48:00,841,United Kingdom,361,4,5,4,Champions
14744.0,16,7,1099.98,42.30692307692308,2010-12-08 10:21:00,2011-11-23 12:51:00,627,United Kingdom,350,4,5,4,Champions
14745.0,91,5,1220.26,17.684927536231886,2011-02-27 15:25:00,2011-09-10 00:00:00,1038,United Kingdom,194,2,4,4,At Risk
14747.0,249,1,328.2,18.233333333333334,2011-04-04 14:09:00,2011-04-04 14:09:00,84,United Kingdom,0,1,1,2,Lost
14748.0,29,5,1415.75,15.907303370786517,2010-12-06 10:19:00,2011-11-10 18:33:00,1223,United Kingdom,339,3,4,4,Promising
14752.0,44,1,389.64,77.928,2011-10-27 11:55:00,2011-10-27 11:55:00,260,United Kingdom,0,3,1,2,New Customers
14753.0,87,1,563.15,18.771666666666665,2011-09-13 14:50:00,2011-09-13 14:50:00,211,United Kingdom,0,2,1,3,Hibernating
14754.0,45,2,638.05,15.562195121951218,2011-02-17 12:21:00,2011-10-26 12:01:00,486,United Kingdom,250,3,3,3,Promising
14755.0,10,11,5010.28,21.320340425531914,2010-12-18 00:00:00,2011-11-30 11:24:00,2219,United Kingdom,347,5,5,5,Champions
14756.0,15,1,738.96,19.446315789473687,2011-11-24 18:13:00,2011-11-24 18:13:00,416,United Kingdom,0,4,1,3,Potential Loyalists
14757.0,7,1,420.5,22.13157894736842,2011-01-22 00:00:00,2011-12-03 00:00:00,160,United Kingdom,315,5,1,2,Potential Loyalists
14758.0,145,4,1484.06,20.90225352112676,2011-03-25 12:10:00,2011-07-18 08:21:00,419,United Kingdom,114,2,4,4,At Risk
14759.0,5,3,1625.97,15.940882352941177,2011-04-21 10:55:00,2011-12-05 12:03:00,569,United Kingdom,228,5,3,4,Loyal Customers
14760.0,297,1,89.2,17.84,2011-02-15 16:27:00,2011-02-15 16:27:00,40,United Kingdom,0,1,1,1,Lost
14761.0,59,2,255.9,23.263636363636365,2011-01-09 12:03:00,2011-10-12 12:10:00,118,United Kingdom,276,3,3,2,New Customers
14762.0,264,1,300.52,14.310476190476189,2011-03-21 08:20:00,2011-03-21 08:20:00,341,United Kingdom,0,1,1,2,Lost
14764.0,47,1,278.3,46.38333333333333,2011-10-24 11:54:00,2011-10-24 11:54:00,190,United Kingdom,0,3,1,2,New Customers
14765.0,29,3,254.11,6.515641025641026,2011-06-16 19:49:00,2011-11-10 19:53:00,135,United Kingdom,147,3,3,2,New Customers
14766.0,8,6,2473.37,18.321259259259257,2010-12-08 15:33:00,2011-12-01 16:05:00,1349,United Kingdom,358,5,5,5,Champions
14768.0,17,2,192.60000000000002,38.52,2011-08-04 13:25:00,2011-11-22 12:54:00,52,United Kingdom,109,4,3,1,Loyal Customers
14769.0,3,8,10674.75,9.79334862385321,2010-12-04 00:00:00,2011-12-07 10:24:00,7436,United Kingdom,368,5,5,5,Champions
14770.0,232,2,876.42,16.854230769230767,2011-01-20 15:00:00,2011-04-21 14:21:00,490,United Kingdom,90,1,3,3,Lost
14772.0,112,1,139.26,15.473333333333333,2011-08-19 15:04:00,2011-08-19 15:04:00,82,United Kingdom,0,2,1,1,New Customers
14775.0,58,3,1011.9,16.865,2010-12-02 16:38:00,2011-10-12 15:27:00,1174,United Kingdom,313,3,3,4,Promising
14776.0,51,11,2538.3,21.694871794871798,2011-01-31 13:17:00,2011-10-19 15:34:00,3134,United Kingdom,261,3,5,5,Promising
14778.0,127,2,730.86,20.881714285714285,2011-02-04 11:43:00,2011-08-04 15:23:00,306,United Kingdom,181,2,3,3,New Customers
14779.0,281,3,386.15,9.418292682926829,2011-01-20 12:04:00,2011-03-04 12:42:00,84,United Kingdom,43,1,3,2,Lost
14780.0,55,2,447.68,16.58074074074074,2011-06-04 00:00:00,2011-10-16 12:46:00,310,United Kingdom,134,3,3,2,New Customers
14782.0,320,1,200.10000000000002,33.35,2011-01-24 11:12:00,2011-01-24 11:12:00,114,United Kingdom,0,1,1,1,Lost
14784.0,26,2,289.99,19.332666666666668,2011-01-20 09:25:00,2011-11-13 13:30:00,237,United Kingdom,297,4,3,2,Loyal Customers
14785.0,10,2,77.4,25.8,2011-11-24 13:40:00,2011-11-29 13:21:00,84,United Kingdom,4,5,3,1,Loyal Customers
14788.0,7,2,679.4399999999999,22.648,2011-05-14 00:00:00,2011-12-02 17:06:00,421,United Kingdom,202,5,3,3,Loyal Customers
14789.0,29,1,197.64,32.94,2011-11-11 08:59:00,2011-11-11 08:59:00,116,United Kingdom,0,3,1,1,New Customers
14790.0,17,4,745.06,16.19695652173913,2011-03-31 11:49:00,2011-11-23 09:28:00,699,United Kingdom,236,4,4,3,Loyal Customers
14792.0,64,1,6.2,3.1,2011-10-07 09:19:00,2011-10-07 09:19:00,2,United Kingdom,0,2,1,1,New Customers
14793.0,21,1,228.99,16.356428571428573,2011-11-18 14:50:00,2011-11-18 14:50:00,91,United Kingdom,0,4,1,1,Potential Loyalists
14794.0,3,7,1319.91,16.498875,2010-12-18 00:00:00,2011-12-07 10:11:00,673,United Kingdom,354,5,5,4,Champions
14795.0,105,1,131.45000000000002,21.908333333333335,2011-06-26 13:04:00,2011-08-27 00:00:00,17,United Kingdom,61,2,1,1,New Customers
14796.0,1,17,8022.49,7.031104294478528,2010-12-08 10:40:00,2011-12-08 15:31:00,6025,United Kingdom,365,5,5,5,Champions
14798.0,53,3,173.74,14.478333333333333,2011-02-02 15:26:00,2011-10-18 10:58:00,150,United Kingdom,257,3,3,1,New Customers
14799.0,51,1,157.7,12.13076923076923,2011-10-19 16:16:00,2011-10-19 16:16:00,146,United Kingdom,0,3,1,1,New Customers
14800.0,14,12,4339.74,11.272051948051947,2010-12-04 00:00:00,2011-11-26 00:00:00,3655,United Kingdom,357,4,5,5,Champions
14801.0,21,1,193.14,3.273559322033898,2011-01-08 00:00:00,2011-11-19 00:00:00,175,United Kingdom,315,4,1,1,Potential Loyalists
14803.0,105,3,845.55,19.217045454545453,2011-02-20 13:21:00,2011-08-27 00:00:00,370,United Kingdom,187,2,3,3,New Customers
14804.0,9,1,353.27,29.439166666666665,2011-12-01 11:20:00,2011-12-01 11:20:00,121,United Kingdom,0,5,1,2,Potential Loyalists
14805.0,15,4,554.65,11.801063829787234,2011-01-30 10:43:00,2011-11-24 16:20:00,115,United Kingdom,298,4,4,3,Loyal Customers
14806.0,75,1,193.39000000000001,17.580909090909092,2010-12-11 00:00:00,2011-09-25 15:32:00,330,United Kingdom,288,2,1,1,New Customers
14808.0,7,8,2741.17,11.664553191489363,2010-12-11 00:00:00,2011-12-03 00:00:00,2147,United Kingdom,357,5,5,5,Champions
14810.0,7,11,2087.88,8.187764705882353,2010-12-04 00:00:00,2011-12-03 00:00:00,1016,United Kingdom,364,5,5,5,Champions
14813.0,56,2,155.43,5.181,2010-12-05 11:54:00,2011-10-15 00:00:00,67,United Kingdom,313,3,3,1,New Customers
14815.0,37,2,778.5,14.68867924528302,2011-10-03 11:36:00,2011-11-03 11:36:00,744,United Kingdom,31,3,3,3,Promising
14816.0,197,1,271.85,67.9625,2011-05-26 13:16:00,2011-05-26 13:16:00,5,United Kingdom,0,1,1,2,Lost
14817.0,200,2,1110.34,17.624444444444443,2011-03-07 13:51:00,2011-05-23 13:35:00,655,United Kingdom,76,1,3,4,Lost
14818.0,74,3,657.8,13.704166666666666,2011-03-31 12:28:00,2011-09-27 11:01:00,324,United Kingdom,179,2,3,3,New Customers
14819.0,64,2,272.07,20.928461538461537,2011-05-31 13:50:00,2011-10-06 13:41:00,109,United Kingdom,127,2,3,2,New Customers
14820.0,21,4,507.29,17.492758620689656,2011-04-30 00:00:00,2011-11-18 15:41:00,253,United Kingdom,202,4,4,3,Loyal Customers
14821.0,367,1,48.800000000000004,24.400000000000002,2010-12-08 08:43:00,2010-12-08 08:43:00,20,United Kingdom,0,1,1,1,Lost
14823.0,7,3,321.43,4.591857142857143,2011-01-01 00:00:00,2011-12-03 00:00:00,88,United Kingdom,336,5,3,2,Loyal Customers
14824.0,10,4,1127.71,38.88655172413793,2011-09-09 14:12:00,2011-11-29 14:20:00,525,United Kingdom,81,5,4,4,Champions
14825.0,4,12,2226.91,18.404214876033056,2010-12-04 00:00:00,2011-12-06 11:38:00,991,United Kingdom,367,5,5,5,Champions
14828.0,197,3,2139.76,125.86823529411765,2011-01-07 09:50:00,2011-05-27 10:16:00,2172,United Kingdom,140,1,3,5,Lost
14829.0,29,4,697.55,16.60833333333333,2010-12-02 16:12:00,2011-11-10 16:16:00,452,United Kingdom,343,3,4,3,Promising
14830.0,53,1,197.13,4.92825,2011-10-17 14:29:00,2011-10-17 14:29:00,169,United Kingdom,0,3,1,1,New Customers
14834.0,18,6,1720.3,25.676119402985073,2011-04-13 15:00:00,2011-11-22 10:30:00,734,United Kingdom,222,4,5,4,Champions
14836.0,10,3,102.44999999999999,17.075,2011-11-09 13:26:00,2011-11-29 16:45:00,45,United Kingdom,20,5,3,1,Loyal Customers
14837.0,56,4,1649.5,15.273148148148149,2010-12-04 00:00:00,2011-10-15 00:00:00,1436,United Kingdom,315,3,4,4,Promising
14840.0,268,1,62.85,15.7125,2011-03-17 12:00:00,2011-03-17 12:00:00,31,United Kingdom,0,1,1,1,Lost
14841.0,53,6,3295.76,23.88231884057971,2010-12-16 10:28:00,2011-10-17 15:03:00,1778,United Kingdom,305,3,5,5,Promising
14842.0,44,4,2824.69,19.480620689655172,2011-02-04 15:32:00,2011-10-27 12:37:00,1166,United Kingdom,264,3,4,5,Promising
14844.0,64,4,3189.81,24.537,2011-04-12 13:10:00,2011-10-07 10:41:00,1833,United Kingdom,177,2,4,5,At Risk
14847.0,149,1,309.4,23.799999999999997,2011-07-14 10:52:00,2011-07-14 10:52:00,120,United Kingdom,0,2,1,2,New Customers
14849.0,22,25,7930.54,20.439536082474227,2010-12-01 12:22:00,2011-11-18 10:58:00,5694,United Kingdom,351,4,5,5,Champions
14850.0,312,1,325.75,15.511904761904763,2011-02-01 11:21:00,2011-02-01 11:21:00,293,United Kingdom,0,1,1,2,Lost
14851.0,23,2,511.35,18.2625,2011-03-28 14:59:00,2011-11-16 14:20:00,325,United Kingdom,232,4,3,3,Loyal Customers
14852.0,49,6,2836.69,19.83699300699301,2010-12-04 00:00:00,2011-10-22 00:00:00,1747,United Kingdom,322,3,5,5,Promising
14853.0,24,2,475.8,52.86666666666667,2011-05-12 15:17:00,2011-11-15 16:56:00,82,United Kingdom,187,4,3,2,Loyal Customers
14854.0,78,7,2759.83,21.730944881889762,2011-03-10 12:22:00,2011-09-22 17:00:00,1832,United Kingdom,196,2,5,5,At Risk
14855.0,119,2,645.65,32.2825,2011-07-28 12:06:00,2011-08-12 14:02:00,267,United Kingdom,15,2,3,3,New Customers
14856.0,36,3,1311.3799999999999,19.869393939393937,2011-10-14 09:35:00,2011-11-03 14:53:00,714,United Kingdom,20,3,3,4,Promising
14857.0,60,2,1173.12,19.552,2011-07-14 15:03:00,2011-10-11 09:23:00,464,United Kingdom,88,3,3,4,Promising
14859.0,7,4,1353.74,23.340344827586208,2011-05-19 14:42:00,2011-12-03 00:00:00,671,United Kingdom,197,5,4,4,Champions
14860.0,19,1,170.32,15.483636363636363,2011-08-27 00:00:00,2011-11-20 14:17:00,232,United Kingdom,85,4,1,1,Potential Loyalists
14861.0,52,1,125.79,20.965,2011-10-18 12:54:00,2011-10-18 12:54:00,117,United Kingdom,0,3,1,1,New Customers
14862.0,26,2,841.1999999999999,17.525,2011-07-14 11:20:00,2011-11-14 10:01:00,772,United Kingdom,122,4,3,3,Loyal Customers
14863.0,29,1,266.76,24.25090909090909,2011-11-10 15:04:00,2011-11-10 15:04:00,132,United Kingdom,0,3,1,2,New Customers
14865.0,7,2,52.2,13.05,2010-12-02 18:23:00,2011-12-02 16:25:00,108,United Kingdom,364,5,3,1,Loyal Customers
14866.0,11,12,14389.9,145.35252525252525,2010-12-08 14:58:00,2011-11-29 11:45:00,6752,United Kingdom,355,4,5,5,Champions
14867.0,186,3,710.28,19.73,2011-01-07 16:34:00,2011-06-07 11:39:00,328,United Kingdom,150,1,3,3,Lost
14868.0,3,8,2953.59,20.511041666666667,2010-12-04 00:00:00,2011-12-06 14:49:00,1405,United Kingdom,367,5,5,5,Champions
14869.0,9,2,725.7,10.221126760563381,2010-12-18 00:00:00,2011-12-01 12:36:00,550,United Kingdom,348,5,3,3,Loyal Customers
14870.0,262,1,327.25,25.173076923076923,2011-03-23 10:51:00,2011-03-23 10:51:00,119,United Kingdom,0,1,1,2,Lost
14871.0,3,4,522.38,5.330408163265306,2010-12-14 12:18:00,2011-12-06 13:42:00,185,United Kingdom,357,5,4,3,Loyal Customers
14873.0,210,1,519.68,18.56,2011-05-13 13:52:00,2011-05-13 13:52:00,168,United Kingdom,0,1,1,3,Hibernating
14875.0,108,2,1465.3200000000002,31.17702127659575,2011-03-22 11:53:00,2011-08-24 12:20:00,558,United Kingdom,155,2,3,4,New Customers
14878.0,7,9,1485.54,11.980161290322581,2010-12-16 12:11:00,2011-12-03 00:00:00,802,United Kingdom,351,5,5,4,Champions
14880.0,77,3,706.19,15.025319148936171,2011-02-24 12:27:00,2011-09-23 13:42:00,373,United Kingdom,211,2,3,3,New Customers
14881.0,7,1,255.4,15.023529411764706,2010-12-04 00:00:00,2011-12-03 00:00:00,316,United Kingdom,364,5,1,2,Potential Loyalists
14882.0,27,2,589.7,53.60909090909092,2011-06-04 00:00:00,2011-11-13 12:47:00,158,United Kingdom,162,4,3,3,Loyal Customers
14883.0,19,6,761.59,14.369622641509434,2011-05-12 09:49:00,2011-11-21 10:23:00,790,United Kingdom,193,4,5,3,Loyal Customers
14885.0,132,1,765.3199999999999,51.02133333333333,2011-01-01 00:00:00,2011-07-31 12:05:00,724,United Kingdom,211,2,1,3,Hibernating
14886.0,253,1,364.8,20.266666666666666,2011-04-01 08:56:00,2011-04-01 08:56:00,160,United Kingdom,0,1,1,2,Lost
14887.0,79,1,1862.0,310.3333333333333,2011-09-21 15:32:00,2011-09-21 15:32:00,1100,United Kingdom,0,2,1,4,Hibernating
14888.0,207,1,369.2,18.46,2011-05-16 14:58:00,2011-05-16 14:58:00,184,United Kingdom,0,1,1,2,Lost
14889.0,336,1,135.9,13.59,2011-01-07 15:19:00,2011-01-07 15:19:00,90,United Kingdom,0,1,1,1,Lost
14890.0,254,1,125.65,17.95,2011-03-31 11:57:00,2011-03-31 11:57:00,51,United Kingdom,0,1,1,1,Lost
14891.0,7,2,554.38,16.79939393939394,2010-12-11 00:00:00,2011-12-03 00:00:00,505,United Kingdom,357,5,3,3,Loyal Customers
14893.0,10,2,1237.8500000000001,16.956849315068496,2011-11-28 10:49:00,2011-11-30 12:31:00,799,United Kingdom,2,5,3,4,Loyal Customers
14894.0,85,1,655.75,28.51086956521739,2011-09-15 13:51:00,2011-09-15 13:51:00,265,United Kingdom,0,2,1,3,Hibernating
14895.0,7,20,11138.710000000001,22.366887550200804,2010-12-04 00:00:00,2011-12-03 00:00:00,4851,United Kingdom,364,5,5,5,Champions
14896.0,205,2,468.77000000000004,10.901627906976746,2010-12-09 12:24:00,2011-05-19 10:20:00,279,United Kingdom,160,1,3,2,Lost
14897.0,8,4,1366.38,24.84327272727273,2011-02-16 08:37:00,2011-12-02 10:32:00,468,United Kingdom,289,5,4,4,Champions
14898.0,23,6,1303.52,11.237241379310344,2010-12-03 15:25:00,2011-11-16 14:54:00,1020,United Kingdom,347,4,5,4,Champions
14901.0,11,9,1421.29,14.805104166666666,2010-12-02 11:20:00,2011-11-28 17:09:00,661,United Kingdom,361,4,5,4,Champions
14902.0,26,1,332.66,16.633000000000003,2011-11-14 10:34:00,2011-11-14 10:34:00,218,United Kingdom,0,4,1,2,Potential Loyalists
14903.0,7,5,2810.63,7.917267605633803,2010-12-18 00:00:00,2011-12-03 00:00:00,1536,United Kingdom,350,5,4,5,Champions
14904.0,2,2,1025.44,14.86144927536232,2011-11-14 09:13:00,2011-12-07 12:55:00,1985,United Kingdom,23,5,3,4,Loyal Customers
14905.0,158,2,616.15,36.24411764705882,2011-04-20 10:48:00,2011-07-05 12:41:00,287,United Kingdom,76,2,3,3,New Customers
14907.0,3,7,3501.1,21.21878787878788,2010-12-07 10:14:00,2011-12-06 14:14:00,1691,United Kingdom,364,5,5,5,Champions
14908.0,74,1,277.8,30.866666666666667,2011-09-26 12:56:00,2011-09-26 12:56:00,132,United Kingdom,0,2,1,2,New Customers
14910.0,3,4,434.35,14.478333333333333,2010-12-11 00:00:00,2011-12-07 10:06:00,238,United Kingdom,361,5,4,2,Loyal Customers
14911.0,1,201,143825.06,25.343622907488985,2010-12-01 14:05:00,2011-12-08 15:54:00,80265,EIRE,372,5,5,5,Champions
14912.0,17,2,867.85,32.14259259259259,2011-04-07 11:06:00,2011-11-23 09:20:00,971,Italy,229,4,3,3,Loyal Customers
14913.0,36,4,1227.43,14.108390804597702,2010-12-15 14:35:00,2011-11-04 08:29:00,1743,United Kingdom,323,3,4,4,Promising
14915.0,91,2,307.48,25.623333333333335,2011-03-07 09:39:00,2011-09-09 13:34:00,112,United Kingdom,186,2,3,2,New Customers
14916.0,71,4,1268.98,16.48025974025974,2011-01-19 15:30:00,2011-09-30 09:20:00,1136,United Kingdom,253,2,4,4,At Risk
14918.0,116,2,1610.15,35.781111111111116,2011-07-08 12:50:00,2011-08-16 11:50:00,675,United Kingdom,38,2,3,4,New Customers
14920.0,213,2,977.77,17.153859649122808,2011-05-11 10:31:00,2011-05-11 10:32:00,509,United Kingdom,0,1,3,4,Lost
14921.0,30,2,1316.07,16.872692307692308,2011-01-01 00:00:00,2011-11-09 13:17:00,953,United Kingdom,312,3,3,4,Promising
14923.0,51,1,749.1,17.025000000000002,2011-10-20 11:51:00,2011-10-20 11:51:00,418,United Kingdom,0,3,1,3,New Customers
14924.0,246,1,310.05,31.005000000000003,2011-04-08 09:25:00,2011-04-08 09:25:00,64,United Kingdom,0,1,1,2,Lost
14929.0,32,1,223.88,20.35272727272727,2011-11-07 17:21:00,2011-11-07 17:21:00,136,United Kingdom,0,3,1,1,New Customers
14930.0,109,3,2372.86,18.53796875,2011-03-10 14:42:00,2011-08-23 10:31:00,1166,Channel Islands,165,2,3,5,New Customers
14931.0,5,5,1257.68,30.675121951219513,2011-04-13 09:32:00,2011-12-05 10:19:00,417,Channel Islands,236,5,4,4,Champions
14932.0,366,1,363.53,21.384117647058822,2010-12-09 11:48:00,2010-12-09 11:48:00,80,Channel Islands,0,1,1,2,Lost
14934.0,82,2,1890.94,21.734942528735633,2011-03-02 11:48:00,2011-09-19 10:10:00,1042,Channel Islands,200,2,3,4,New Customers
14935.0,297,1,1784.71,178.471,2011-02-15 14:44:00,2011-02-15 14:44:00,935,Channel Islands,0,1,1,4,Hibernating
14936.0,21,8,8137.02,22.35445054945055,2010-12-04 00:00:00,2011-11-19 00:00:00,4085,Channel Islands,350,4,5,5,Champions
14937.0,57,3,1621.88,47.70235294117647,2011-08-01 14:16:00,2011-10-14 12:29:00,484,Channel Islands,73,3,3,4,Promising
14944.0,30,12,5900.25,34.707352941176474,2011-02-16 12:47:00,2011-11-10 09:10:00,2815,United Kingdom,266,3,5,5,Promising
14946.0,14,1,100.9,33.63333333333333,2011-11-25 13:33:00,2011-11-25 13:33:00,22,United Kingdom,0,4,1,1,Potential Loyalists
14947.0,72,2,290.82,20.77285714285714,2011-08-01 09:31:00,2011-09-28 15:48:00,179,United Kingdom,58,2,3,2,New Customers
14948.0,23,6,1101.97,17.491587301587302,2011-05-04 14:52:00,2011-11-16 17:16:00,673,United Kingdom,196,4,5,4,Champions
14950.0,19,1,371.2,19.53684210526316,2011-02-26 00:00:00,2011-11-20 13:48:00,136,United Kingdom,267,4,1,2,Potential Loyalists
14951.0,79,1,311.69,15.5845,2011-09-21 15:15:00,2011-09-21 15:15:00,311,United Kingdom,0,2,1,2,New Customers
14952.0,60,11,8099.49,58.69195652173913,2010-12-10 12:48:00,2011-10-11 10:33:00,3355,United Kingdom,304,3,5,5,Promising
14953.0,25,1,289.82,5.269454545454545,2011-11-14 14:59:00,2011-11-14 14:59:00,225,United Kingdom,0,4,1,2,Potential Loyalists
14954.0,7,1,336.17,3.9549411764705886,2011-02-12 00:00:00,2011-12-03 00:00:00,127,United Kingdom,294,5,1,2,Potential Loyalists
14957.0,253,1,58.49,4.8741666666666665,2011-03-31 17:59:00,2011-03-31 17:59:00,34,United Kingdom,0,1,1,1,Lost
14958.0,147,3,499.68,11.897142857142857,2011-04-08 11:28:00,2011-07-15 14:20:00,129,United Kingdom,98,2,3,3,New Customers
14959.0,21,4,695.42,11.786779661016949,2011-02-16 13:00:00,2011-11-19 00:00:00,494,United Kingdom,275,4,4,3,Loyal Customers
14960.0,8,2,221.27,8.195185185185185,2011-06-21 13:38:00,2011-12-01 12:54:00,221,United Kingdom,162,5,3,1,Loyal Customers
14961.0,11,9,7044.68,22.579102564102566,2010-12-14 11:38:00,2011-11-29 09:42:00,3708,United Kingdom,349,4,5,5,Champions
14962.0,271,1,126.7,25.34,2011-03-14 09:42:00,2011-03-14 09:42:00,44,United Kingdom,0,1,1,1,Lost
14963.0,7,5,1487.8,7.514141414141414,2010-12-18 00:00:00,2011-12-03 00:00:00,1176,United Kingdom,350,5,4,4,Champions
14964.0,247,1,206.21,15.862307692307693,2011-04-06 14:13:00,2011-04-06 14:13:00,143,United Kingdom,0,1,1,1,Lost
14965.0,7,2,599.0,7.216867469879518,2010-12-04 00:00:00,2011-12-03 00:00:00,365,United Kingdom,364,5,3,3,Loyal Customers
14966.0,15,1,191.32,5.034736842105263,2011-11-25 12:20:00,2011-11-25 12:20:00,187,United Kingdom,0,4,1,1,Potential Loyalists
14967.0,50,1,463.8,77.3,2011-10-21 11:06:00,2011-10-21 11:06:00,140,United Kingdom,0,3,1,2,New Customers
14968.0,30,1,147.59,3.988918918918919,2011-11-09 13:58:00,2011-11-09 13:58:00,127,United Kingdom,0,3,1,1,New Customers
14970.0,21,4,1592.06,46.825294117647054,2011-01-27 12:23:00,2011-11-19 00:00:00,250,United Kingdom,295,4,4,4,Champions
14971.0,35,3,1116.57,6.9785625,2011-10-27 13:33:00,2011-11-04 17:07:00,644,United Kingdom,8,3,3,4,Promising
14972.0,128,1,114.77,6.376111111111111,2011-08-03 14:54:00,2011-08-03 14:54:00,28,United Kingdom,0,2,1,1,New Customers
14973.0,107,3,1314.45,41.0765625,2011-04-28 12:22:00,2011-08-24 15:51:00,369,United Kingdom,118,2,3,4,New Customers
14974.0,37,1,114.39,5.4471428571428575,2011-11-02 13:01:00,2011-11-02 13:01:00,44,United Kingdom,0,3,1,1,New Customers
14975.0,57,1,279.94,25.44909090909091,2011-10-13 14:08:00,2011-10-13 14:08:00,380,United Kingdom,0,3,1,2,New Customers
14976.0,57,7,790.86,10.984166666666667,2011-01-17 11:09:00,2011-10-13 16:37:00,234,United Kingdom,269,3,5,3,Promising
14978.0,72,5,1931.42,8.941759259259259,2011-01-13 12:03:00,2011-09-28 13:07:00,525,United Kingdom,258,2,4,4,At Risk
14981.0,246,1,102.12,12.765,2011-04-07 13:45:00,2011-04-07 13:45:00,97,United Kingdom,0,1,1,1,Lost
14984.0,7,2,213.27,5.201707317073171,2011-01-29 00:00:00,2011-12-03 00:00:00,60,United Kingdom,308,5,3,1,Loyal Customers
14985.0,198,2,296.75,3.410919540229885,2010-12-16 19:51:00,2011-05-25 14:29:00,260,United Kingdom,159,1,3,2,Lost
14987.0,16,2,326.4,81.6,2010-12-09 12:13:00,2011-11-24 09:59:00,128,United Kingdom,349,4,3,2,Loyal Customers
14988.0,212,1,334.54,8.3635,2011-05-12 12:05:00,2011-05-12 12:05:00,141,United Kingdom,0,1,1,2,Lost
14995.0,39,2,233.23000000000002,3.82344262295082,2011-03-04 13:14:00,2011-11-01 11:39:00,103,United Kingdom,241,3,3,1,New Customers
